,label,position,value,x,y
Africa,Africa (14),1. imp region,14.199255457935328,0.09,0.6127567591696244
Asia,Asia (274),1. imp region,274.7951981053441,0.09,0.7183148869252982
Europe,Europe (37),1. imp region,37.94765906769599,0.09,0.829351624991454
JP,JP (1152),1. imp region,1152.4003232461923,0.09,0.3047405392349656
Middle East,Middle East (72),1. imp region,72.54811167229992,0.09,0.8937312070144283
North America,North America (40),1. imp region,40.18657584358706,0.09,0.9586272933353028
Oceania,Oceania (18),1. imp region,18.96009700659483,0.09,1.0111609550279748
South America,South America (14),1. imp region,14.493863025123554,0.09,1.057767466261841
Imports,Imports (473),2. imp/dom,473.1307601785808,0.2,0.8741849836794101
Territorial,Territorial (1152),2. imp/dom,1152.4003232461926,0.2,0.3825183170127434
Imp - Agriculture-food,Imp - Agriculture-food (84),3. primaire,84.6220810764813,0.34,0.751225093124952
JP - Agriculture-food,JP - Agriculture-food (43),3. primaire,43.893842559178786,0.34,0.1419404844635602
Imp - Energy industry,Imp - Energy industry (226),3. primaire,226.02948246785058,0.34,0.8478904937543185
JP - Energy industry,JP - Energy industry (564),3. primaire,564.1940125670426,0.34,0.3072226039490262
Imp - Heavy industry,Imp - Heavy industry (91),3. primaire,91.00467755096743,0.34,0.9460283200434204
JP - Heavy industry,JP - Heavy industry (174),3. primaire,174.41113064450246,0.34,0.5026142571930703
Imp - Manufacturing industry,Imp - Manufacturing industry (21),3. primaire,21.144169209192984,0.34,0.9969003676246049
JP - Manufacturing industry,JP - Manufacturing industry (28),3. primaire,28.925861673075325,0.34,0.5745228478048477
Imp - Services,Imp - Services (11),3. primaire,11.15978300105493,0.34,1.0293526902546468
JP - Services,JP - Services (62),3. primaire,62.97912678056962,0.34,0.6207247620724637
Imp - Transport services,Imp - Transport services (39),3. primaire,39.17056687303355,0.34,1.0659635916980192
JP - Transport services,JP - Transport services (100),3. primaire,100.67378320721379,0.34,0.6834784795320652
JP - Households,JP - Households (177),3. primaire,177.32256581461,0.34,0.06590722278923192
Intermediate cons,Intermediate cons (1135),4. cap/ci,1135.5892180922947,0.58,0.5187878776013144
Capital formation,Capital formation (312),4. cap/ci,312.61929951786874,0.58,0.9403806548120826
Households ,Households  (177),4. cap/ci,177.32256581461,0.58,0.12840722278923192
Government,Government (174),5. depenses,174.81381604804372,0.75,0.7762911293624983
Households,Households (1038),5. depenses,1038.4937541164713,0.75,0.43805521929523367
Other,Other (13),5. depenses,13.761918397780466,0.75,0.8781277221156363
Exportations,Exportations (221),5. depenses,221.13902904786792,0.75,0.9906512559258065
Households direct emissions,Households direct emissions (177),5. depenses,177.32256581461,0.75,0.09924055612256524
Nourriture,Nourriture (226),6. exp region,226.00150338192816,1.0,0.4886856199774609
Africa ,Africa  (4),6. exp region,4.027679082683573,0.88,0.8394237597811828
Asia ,Asia  (97),6. exp region,97.76143159590652,0.88,0.8847808801132346
Europe ,Europe  (37),6. exp region,37.49199597545472,0.88,0.9378580120542616
Middle East ,Middle East  (11),6. exp region,11.444719190935732,0.88,0.9710224105619375
North America ,North America  (53),6. exp region,53.119318393611366,0.88,1.0077919360133947
Oceania ,Oceania  (5),6. exp region,5.192550679393156,0.88,1.0431191247321154
South America ,South America  (12),6. exp region,12.101334129882858,0.88,1.0689837173456356
Textiles,Textiles (39),6. exp region,39.39132069023182,1.0,0.7168801146143206
Logement,Logement (469),6. exp region,469.6239058882098,1.0,0.306334126395618
Santé,Santé (60),6. exp region,60.496553682283945,1.0,0.8026634170562168
Transport,Transport (334),6. exp region,334.3062596825838,1.0,0.09899739320385201
Divertissements,Divertissements (60),6. exp region,60.2346859473243,1.0,0.6720220090496015
Education,Education (41),6. exp region,41.15798235813767,1.0,0.7573373422635752
Autres biens et services,Autres biens et services (159),6. exp region,159.41792434842546,1.0,0.5994745059514976
CO2,CO2 (1419),0. ges,1419.9173933873255,0.0,0.3975661892594555
CH4,CH4 (154),0. ges,154.1387055674374,0.0,0.8306912276711574
N2O,N2O (47),0. ges,47.1254241729698,0.0,0.9471216216650016
SF6,SF6 (4),0. ges,4.349560297040459,0.0,1.0289965832533
