,label,position,value,x,y
Africa,Africa (0),1. imp region,0.49391151844940057,0.09,0.46330605921449136
Asia,Asia (1),1. imp region,1.2917797824597281,0.09,0.61060691042983
Europe,Europe (0),1. imp region,0.9521341964390359,0.09,0.7857271387558964
MT,MT (2),1. imp region,2.928129737074013,0.09,0.21665997988373673
Middle East,Middle East (0),1. imp region,0.29784116323750714,0.09,0.9005038821318693
North America,North America (0),1. imp region,0.12223779650690332,0.09,0.964896386530762
Oceania,Oceania (0),1. imp region,0.042364187246047735,0.09,1.013778505521852
South America,South America (0),1. imp region,0.048357610002067807,0.09,1.0581752490216938
Imports,Imports (3),2. imp/dom,3.2486262543406914,0.2,0.31389557567181886
Territorial,Territorial (2),2. imp/dom,2.928129737074013,0.2,0.8055622423384855
Imp - Agriculture-food,Imp - Agriculture-food (0),3. primaire,0.4162678717056421,0.34,0.5808144207031217
MT - Agriculture-food,MT - Agriculture-food (0),3. primaire,0.12640866791968627,0.34,0.1068108848670112
Imp - Energy industry,Imp - Energy industry (1),3. primaire,1.8425981977851118,0.34,0.7429535236944673
MT - Energy industry,MT - Energy industry (1),3. primaire,1.6497397163836443,0.34,0.23964348259946555
Imp - Heavy industry,Imp - Heavy industry (0),3. primaire,0.4759877098741797,0.34,0.908718306467292
MT - Heavy industry,MT - Heavy industry (0),3. primaire,0.11873227193158696,0.34,0.372010034967729
Imp - Manufacturing industry,Imp - Manufacturing industry (0),3. primaire,0.17969770243887553,0.34,0.9735259384927688
MT - Manufacturing industry,MT - Manufacturing industry (0),3. primaire,0.044636982529064145,0.34,0.4069284242497237
Imp - Services,Imp - Services (0),3. primaire,0.07841349959576749,0.34,1.0141962516632301
MT - Services,MT - Services (0),3. primaire,0.08386398986623252,0.34,0.4397299085102666
Imp - Transport services,Imp - Transport services (0),3. primaire,0.25566127294111457,0.34,1.05947842565156
MT - Transport services,MT - Transport services (0),3. primaire,0.5000764777637999,0.34,0.5001817987364027
MT - Households,MT - Households (0),3. primaire,0.40467163068,0.34,0.04956821375426282
Intermediate cons,Intermediate cons (5),4. cap/ci,5.1280162425996565,0.58,0.5354658848559952
Capital formation,Capital formation (0),4. cap/ci,0.6440681181350485,0.58,0.9733976711017325
Households ,Households  (0),4. cap/ci,0.40467163068,0.58,0.11206821375426282
Government,Government (0),5. depenses,0.5103432899100706,0.75,0.7005227888310284
Households,Households (3),5. depenses,3.6681914370809907,0.75,0.388504426527859
Other,Other (0),5. depenses,0.49827042709064157,0.75,0.8200905540248695
Exportations,Exportations (1),5. depenses,1.0952792066530022,0.75,0.9751706446341042
Households direct emissions,Households direct emissions (0),5. depenses,0.40467163068,0.75,0.08290154708759614
Nourriture,Nourriture (0),6. exp region,0.9678561152475507,1.0,0.44030586757427614
Africa ,Africa  (0),6. exp region,0.0368306941896761,0.88,0.7556175314147742
Asia ,Asia  (0),6. exp region,0.15766759166096292,0.88,0.789300810274319
Europe ,Europe  (0),6. exp region,0.6606552501136936,0.88,0.8608574014027409
Middle East ,Middle East  (0),6. exp region,0.05612224925278311,0.88,0.9262490244709067
North America ,North America  (0),6. exp region,0.11168926818253413,0.88,0.9583121101141978
Oceania ,Oceania  (0),6. exp region,0.020276320307353983,0.88,0.9881989363466881
South America ,South America  (0),6. exp region,0.05203783294599813,0.88,1.0144642356409617
Textiles,Textiles (0),6. exp region,0.06459285087108221,1.0,0.6603215854108079
Logement,Logement (0),6. exp region,0.548915132299866,1.0,0.32634543978323804
Santé,Santé (0),6. exp region,0.07113011613109697,1.0,0.7271880708004061
Transport,Transport (2),6. exp region,2.0529065349535185,1.0,0.14650999475737714
Divertissements,Divertissements (0),6. exp region,0.2678503853464688,1.0,0.6182634644076697
Education,Education (0),6. exp region,0.12251836933977743,1.0,0.6935563845799186
Autres biens et services,Autres biens et services (0),6. exp region,0.48743685348170096,1.0,0.5505338580488887
CO2,CO2 (4),0. ges,4.696744051694952,0.0,0.35514628420382355
CH4,CH4 (1),0. ges,1.2667194254587941,0.0,0.7871969799154507
N2O,N2O (0),0. ges,0.2053413272905561,0.0,0.9465679673801138
SF6,SF6 (0),0. ges,0.00795118697040159,0.0,1.0295172716684866
