,label,position,value,x,y
Africa,Africa (0),1. imp region,0.4136427694020975,0.09,0.43823867672337785
Asia,Asia (1),1. imp region,1.5031141906910679,0.09,0.5882938110546835
Europe,Europe (0),1. imp region,0.8316608951186724,0.09,0.7625927626931813
MT,MT (2),1. imp region,2.900758322366179,0.09,0.20712430858321362
Middle East,Middle East (0),1. imp region,0.6269050020678834,0.09,0.8860741679502895
North America,North America (0),1. imp region,0.09417554967241389,0.09,0.96678360021919
Oceania,Oceania (0),1. imp region,0.022381647242232756,0.09,1.0124324624537158
South America,South America (0),1. imp region,0.07320795273067202,0.09,1.0568652659617088
Imports,Imports (3),2. imp/dom,3.5650880069250386,0.2,0.3234312469723419
Territorial,Territorial (2),2. imp/dom,2.900758322366179,0.2,0.8150979136390084
Imp - Agriculture-food,Imp - Agriculture-food (0),3. primaire,0.3765012852928947,0.34,0.5583068025084708
MT - Agriculture-food,MT - Agriculture-food (0),3. primaire,0.1202875266081771,0.34,0.07633923553701054
Imp - Energy industry,Imp - Energy industry (1),3. primaire,1.8456795183332417,0.34,0.7121867292683679
MT - Energy industry,MT - Energy industry (1),3. primaire,1.9106739831744024,0.34,0.21912900773098637
Imp - Heavy industry,Imp - Heavy industry (0),3. primaire,0.859331757264609,0.34,0.8940693980930057
MT - Heavy industry,MT - Heavy industry (0),3. primaire,0.1929890364047591,0.34,0.36613525287920057
Imp - Manufacturing industry,Imp - Manufacturing industry (0),3. primaire,0.2056598266837437,0.34,0.9808357661199445
MT - Manufacturing industry,MT - Manufacturing industry (0),3. primaire,0.050214870242292195,0.34,0.4052403615297864
Imp - Services,Imp - Services (0),3. primaire,0.10768840683216656,0.34,1.0240090386637333
MT - Services,MT - Services (0),3. primaire,0.014227879268244814,0.34,0.4339778507671931
Imp - Transport services,Imp - Transport services (0),3. primaire,0.17022721251838402,0.34,1.065127324182573
MT - Transport services,MT - Transport services (0),3. primaire,0.4454348574213033,0.34,0.485636932576438
MT - Households,MT - Households (0),3. primaire,0.16693016924700002,0.34,0.034681457040518164
Intermediate cons,Intermediate cons (5),4. cap/ci,5.5149504149742965,0.58,0.5142137580837063
Capital formation,Capital formation (0),4. cap/ci,0.7839657450699214,0.58,0.967032301043188
Households ,Households  (0),4. cap/ci,0.16693016924700002,0.58,0.09718145704051816
Government,Government (0),5. depenses,0.936661019056581,0.75,0.7023083257168201
Households,Households (3),5. depenses,3.910732124212441,0.75,0.3628404995188617
Other,Other (0),5. depenses,0.12671915494776717,0.75,0.8223145700572021
Exportations,Exportations (1),5. depenses,1.324803861827429,0.75,0.9648319534853924
Households direct emissions,Households direct emissions (0),5. depenses,0.166930169247,0.75,0.0680147903738515
Nourriture,Nourriture (0),6. exp region,0.3460557336235708,1.0,0.4047865303174074
Africa ,Africa  (0),6. exp region,0.06468440374878741,0.88,0.7822584042801509
Asia ,Asia  (0),6. exp region,0.37475092949594746,0.88,0.829619356400643
Europe ,Europe  (0),6. exp region,0.5982346063126547,0.88,0.9079246452361994
Middle East ,Middle East  (0),6. exp region,0.0703430558598291,0.88,0.9685751760091624
North America ,North America  (0),6. exp region,0.12939622345856505,0.88,1.0020344645817318
Oceania ,Oceania  (0),6. exp region,0.018507622118936355,0.88,1.0324874510148927
South America ,South America  (0),6. exp region,0.06888702083270892,0.88,1.0594310823181763
Textiles,Textiles (0),6. exp region,0.1251855220398432,1.0,0.6650976864341042
Logement,Logement (0),6. exp region,0.8186904179300747,1.0,0.31535969184361917
Santé,Santé (0),6. exp region,0.21955050782308438,1.0,0.7438986184669478
Transport,Transport (1),6. exp region,1.9322368297109416,1.0,0.13393903218386294
Divertissements,Divertissements (0),6. exp region,0.3904998926337737,1.0,0.6133144546800401
Education,Education (0),6. exp region,0.12981057203226623,1.0,0.701761707144951
Autres biens et services,Autres biens et services (1),6. exp region,1.0522938367224677,1.0,0.5077616774867334
CO2,CO2 (4),0. ges,4.947018709767688,0.0,0.3569124816280998
CH4,CH4 (1),0. ges,1.30214534283981,0.0,0.7893455492238615
N2O,N2O (0),0. ges,0.20816124992403406,0.0,0.9469388731976661
SF6,SF6 (0),0. ges,0.008521026759686247,0.0,1.0295058056019044
