year,region,CPI: 01 - Food and non-Alcoholic beverages,"CPI: 02 - Alcoholic beverages, tobacco and narcotics",CPI: 03 - Clothing and footwear,"CPI: 04 - Housing, water, electricity, gas and other fuels","CPI: 05 - Furnishings, household equipment and routine household maintenance",CPI: 06 - Health,CPI: 07 - Transport,CPI: 08 - Communication,CPI: 09 - Recreation and culture,CPI: 10 - Education,CPI: 11 - Restaurants and hotels,CPI: 12 - Miscellaneous goods and services
1995,IN,0.9706539668465908,0.9165869332006322,0.9659520782565725,0.9910379972481294,0.9497891409637899,0.9356921755578088,0.9649865736249125,0.9462298668259982,0.803515891583307,0.9473668415841351,0.7859834480069803,0.9435511774419206
1995,IT,0.5374696072003219,0.31652169235318917,0.3979985994990427,0.7440398565777276,0.4317280241025659,0.5430537800402921,0.37077803482302135,0.5055837204959406,0.3981798310333806,0.6352091777334768,0.46836031420713353,0.6555345231135687
1995,JP,0.4126997769124915,0.6576118429440254,0.11656450236934704,0.7471664262303497,0.47078773380278804,0.7171259836449815,0.5051447173505748,0.5911073076823952,0.6500795855408058,0.7323139838729449,0.36046196243002054,0.685385357641179
1995,KR,0.5569140446273105,0.47044232043581,0.10272219187183808,0.8089294922673178,0.5177579317795951,0.5445443782968657,0.36279416177678786,0.4447435411804058,0.519334757191793,0.8098500864489411,0.19693757535066223,0.7820449247916663
1995,LT,0.6580900673143986,0.7125653540166272,0.47810618716997705,0.9011435558721326,0.6171225748771881,0.67106161387725,0.7498731775856692,0.7093271178403325,0.7240379560866239,0.8277359181444379,0.37641517491628285,0.7525713950358711
1995,LU,0.32916976900837447,0.5915689969455975,0.9089803995789265,0.8796537820865404,0.7238318644243007,0.5677069489706807,0.6616164682680273,0.7887934396913187,0.6379530602477146,0.6012599067568445,0.3678106836379323,0.2882013078883227
1995,LV,0.8095057768306065,0.5461874894404416,0.4414016471584904,0.8167877600180216,0.5620414889668158,0.6703051509319707,0.5651438780220506,0.612067186306179,0.6182575535438379,0.6788322958092567,0.6301431177154976,0.6198395357202099
1995,MT,0.7566836217979582,0.5932917696532711,0.6605095919654111,0.6292544372398025,0.6403794212356844,0.6995720202669403,0.4975466686731464,0.6439577636682832,0.6842269991456817,0.7102591887821369,0.7137654211967275,0.6973467683227372
1995,MX,0.9025220590039787,0.8117000836514533,0.5088101564556676,0.8994652094337297,0.7591457320827056,0.7878037616715639,0.4413675786601618,0.5430971033292165,0.5436649192946689,0.6985619774253916,0.0014707552695429,0.6880201363598816
1995,NL,0.5804369735261923,0.5481091746173411,0.07539719582597826,0.6999510903227654,0.2526982891956882,0.54942766469288,0.32689406228605944,0.621652299983431,0.5423098190938351,0.5822558414540644,0.4860496582147656,0.6018685956985763
1995,NO,0.7200986401512968,0.5646522950072469,0.17127270772132175,0.4849083188191136,0.5278017296690211,0.5391903345530565,0.16214504865288323,0.2851902291228425,0.4607625112965393,0.4432321833984741,0.0009084556880532206,0.4560217211112676
1995,PL,0.9693879777229369,0.8917644835147409,0.9303366852762593,0.9550649839568913,0.9434879260702266,0.9164056835673925,0.5218975096628672,0.5696262524792653,0.8749929236142492,0.9402335278823741,0.04078866450581279,0.8836648496005155
1995,PT,0.23632886013910512,0.6068915040928229,0.24923816070723442,0.7673226183496136,0.5398575474154955,0.41781377964146776,0.3781587466456747,0.5361307097464431,0.571932835046305,0.6643901652099824,0.29226452086597704,0.516419630306693
1995,RO,0.9532005124431309,0.9306236352900267,0.741394838004595,0.9781107248471343,0.8941362271971716,0.8820135284907769,0.871485844092652,0.9308223957788628,0.9174845108386992,0.8903349412526256,0.7851147774830561,0.8628754414257951
1995,RU,0.8281227816820663,0.8237063347637812,0.5673455154475912,0.9351622153717841,0.6622793460961592,0.8355447441820292,0.8563602038356743,0.8886863404080124,0.8017530101475033,0.9253773804681219,0.8251450418662679,0.9119817136513612
1995,SE,0.49523689514888114,0.6319097207943297,0.14314653551097228,0.6264502305318648,0.23239629233655676,0.47157474847537545,0.50829371074312,0.3493827487604062,0.5030809705443884,0.41029080400194007,0.00044936945610733894,0.4358360515106002
1995,SI,0.4393167113281153,0.199545759002591,0.18076073065085319,0.6560442260930607,0.30559776415770906,0.3943930166850529,0.053062147010004175,0.3887845551835916,0.35916166089772444,0.4495358662520238,0.00021802989714996425,0.45335780512538626
1995,SK,0.7241379775373076,0.28400833117093055,0.1663430995472324,0.8021781627448592,0.6337793452494928,0.7554122559120247,0.25705392249587083,0.7103726981693367,0.6911145732125908,0.7750856417808771,0.7147285351569644,0.7229222873041226
1995,TR,0.8523181116831857,0.6321334422728181,0.7441940217226426,0.8950717388439309,0.5958756489525983,0.5768354561041252,0.6555414547898298,0.6224292234686264,0.518668647024541,0.6327219611955738,,0.5562160621492849
1995,TW,0.24491981473738972,0.12589241074380203,0.01400642682622429,0.6869021185295331,0.01697940530464127,0.3779310363853724,0.3856737669292329,0.33170138782336017,0.2015454710991045,0.638216607043388,0.17305585821020847,0.44143669559199783
1995,US,0.7664545231135265,0.6900142169117469,0.3845357755259759,0.8982151671340399,0.591997074678326,0.7882710361871298,0.7773961528055089,0.6856901165635341,0.736131744776749,0.8506810964901821,0.5770075673722878,0.7994764343479956
1995,WA,0.7884707452430908,0.32451159157763243,0.2511279354814502,0.6388279946104054,0.3306965433209383,0.43020580701390887,0.6011297301401269,0.3424023386872204,0.2957596057413496,0.8131841690044055,0.666119402034034,0.6177617845537203
1995,WE,0.9094821620802263,0.8887151901307725,0.7288377717647343,0.8588683149869439,0.878059876310619,0.8276015949787099,0.7625656970622827,0.7466987909663345,0.741624524485272,0.9188398920231052,0.5655103316223923,0.866735870995349
1995,WF,0.9446776477795428,0.9295345936174343,0.7479524010284138,0.9438024173848494,0.8204894233730514,0.8550061238834052,0.9184082070384542,0.8152615160484784,0.8901675012829608,0.9381045922168887,0.7878942707977945,0.9009731907301647
1995,WL,0.8811872853309441,0.8294710103784427,0.35033096918441137,0.8427524929219982,0.6378365801610306,0.7503989492252686,0.819606646834282,0.7183999567884937,0.672915528226478,0.8662162952087283,0.532031386712165,0.7862993446247608
1995,WM,0.6981651804773855,0.7650972725901513,0.7086746388488165,0.8554461400254273,0.7557250495985293,0.6691115360834029,0.8559640289529669,0.6489917766833543,0.5753165095975912,0.8323465856673589,0.46942105816444823,0.7681874029066493
1995,ZA,0.9671794452697973,0.9669426826531544,0.9678793365121644,0.8932047597875254,0.969343669057732,0.9340669988706203,0.9504049237551212,0.9106627928587091,0.889431855617454,0.8028265375777531,0.0012385409889870034,0.9069035369766224
1996,AT,0.45880281514065174,0.48419754307776747,0.02444022355631103,0.6113560084800925,0.20180244569499523,0.4851286860055726,0.30832960140887894,0.2699243502106246,0.3997666778827396,0.54594129273403,0.22845806191511034,0.48664374877229194
1996,AU,0.8281312995064596,0.7749891500554122,0.3302496046937372,0.8485290251089314,0.5956969582648644,0.7508557027322733,0.6104002731742184,0.6144473762063277,0.6763154364991778,0.8437268842381396,0.6462508684897568,0.7456303471713417
1996,BE,0.28120286899654456,0.10479679227564387,0.047019986885902906,0.5105496736820144,0.2053081775847014,0.47342788880972503,0.3437673833995757,0.48586260708856505,0.24530076340086876,0.44775027874395856,0.4451434968226558,0.47945145706270165
1996,BG,0.7790447404362456,0.08127362609514849,0.39774099660983037,0.8868239580923962,0.5680795384415972,0.7428249856540882,0.5639915858463649,0.7375595954472787,0.7416354281877983,0.7092339729548259,0.8064995237196644,0.7022045296242535
1996,BR,0.9342507601463863,0.8489366247407093,0.7400287736887744,0.9217311429467931,0.8269519949569931,0.8056184573192277,0.6689269103243038,0.8539580416044689,0.8029233316417395,0.850568861987475,0.6375540218419136,0.8061604144775696
1996,CA,0.7056058171690417,0.6864705537627771,0.4884694097656001,0.8996230254236932,0.6334758443602931,0.7479553047790253,0.7579322685312532,0.6267697248518976,0.6904728279796813,0.7372039545960838,0.40465720310264197,0.7640879432824728
1996,CH,0.33012345900389967,0.15806151121430992,0.02954389366609336,0.36551415306797286,0.19177064091641316,0.26884369338081004,0.3628927033830843,0.19266770760807217,0.2522368734072069,0.3937014225365304,0.11794678953210454,0.33165183989922337
1996,CN,0.9208860477424199,0.837636811154032,0.8742690505376746,0.9677110124059622,0.9330057217632514,0.9304789650424292,0.9332570965275206,0.9203594804187486,0.9331457665412951,0.9632123018688787,0.8393354158466406,0.9425897911817678
1996,CY,0.2121327134862695,0.0176473895002218,0.02108216421870782,0.6311648445092701,0.10484795701195257,0.2573955764731627,0.041939928918680446,0.2625334367973559,0.2414112566581312,0.2350402245522307,0.00017661566790574346,0.22881300576902905
1996,CZ,0.6261316368388327,0.425705328064691,0.34826878425489705,0.6067973635488656,0.6178807105678552,0.5313446744147238,0.4374477813905358,0.5668074125082974,0.5328675686646871,0.5941109910043944,0.4215289951837729,0.5186424384112271
1996,DE,0.4871413971961518,0.49962454283763347,0.09104743447020443,0.811414624180943,0.33527572510391146,0.6470634408241205,0.4230163917696281,0.5710495472157753,0.5577979649477033,0.6999835234389932,0.24852513209071497,0.6596450651345438
1996,DK,0.6162385084297349,0.48789895447696147,0.09863579613917849,0.717585569018419,0.43141179564191573,0.49101459133629605,0.5317141178748077,0.638977166141865,0.5308152774032368,0.7341039406183727,0.6888212197270462,0.5788458284699433
1996,EE,0.5150330942229244,0.2613697941947197,0.09371805843774825,0.898843787450637,0.344735452701839,0.6764509272480224,0.20971760027347808,0.545550600335312,0.5284993506153651,0.7600437454886204,0.000837544754287461,0.6040625948265262
1996,ES,0.5528960877102165,0.583995858891449,0.4087126684520793,0.6989513480336266,0.4855508511368196,0.5452348889178569,0.30680081349027977,0.4282388037952512,0.5535389148874251,0.6243190768510685,0.503560790800653,0.5807268971425732
1996,FI,0.6440257529631626,0.6471642329746053,0.15982970882315922,0.7256409217483364,0.32679606904923486,0.6214425835405469,0.30319805934241706,0.4619135695932254,0.5289119611742075,0.5803240724780115,0.326024002982356,0.6111595659102175
1996,FR,0.531257067766905,0.3588999093807181,0.05275796509628271,0.43504317898658545,0.2845230885832099,0.41415542624649526,0.3196675966080173,0.3057263099071469,0.32705436122771825,0.4496828258647236,0.49061297330916437,0.3944136013717381
1996,GB,0.5200004539667294,0.5120756106559629,0.10287578973060368,0.7505647670054095,0.4755514976014269,0.5427395748634303,0.4460351308765272,0.6012364502745235,0.5972443460238906,0.7180167002046546,0.4433937358537984,0.5855249693980762
1996,GR,0.6444412671117461,0.31630941295336445,0.28793728536200963,0.8818977735871018,0.4132141182721707,0.5944267845600035,0.8393165167539927,0.6023242466515699,0.7455113019894578,0.642758364611185,0.6819653950621554,0.71318766278511
1996,HR,0.711143835063176,0.5367826503094372,0.13797048847791848,0.6971193520899021,0.4356379427752966,0.5457192298832165,0.6144694747011571,0.4541367339967011,0.5610957178081778,0.5715184782891193,0.3620132480078145,0.5143498103381523
1996,HU,0.4846003618939143,0.3344024399952333,0.12929457311214296,0.5150947967242714,0.2826365980294838,0.3896716916926886,0.39276216689998145,0.3913643615029374,0.3847453596316715,0.44092990631873985,0.08761386810817148,0.40221084997403156
1996,ID,0.8044733218121439,0.5365440957065611,0.6276288031676945,0.823251491157863,0.5969491471189752,0.7682063022435504,0.6217004656002066,0.7747135762262095,0.7560074467082066,0.6693711309706873,0.7623858397655946,0.7238658260508034
1996,IE,0.6268418750097665,0.19993333828393986,0.050796465437245385,0.6565002520128658,0.14058746759228094,0.36021539467490604,0.375413849192559,0.23822505979155942,0.2866924026062073,0.5772686360333097,0.16551856722929056,0.3643543258826324
1996,IN,0.967005334079159,0.8928764467214755,0.9122442578723398,0.9616158150475531,0.8511028975976203,0.8694209843328361,0.8569875093531824,0.8756382581452511,0.8493367877402321,0.8991356195091403,0.7967338586238923,0.8893433185309857
1996,IT,0.503347388249962,0.4276208343552821,0.3019396973378486,0.6739356147636487,0.3623312455330016,0.48290183474081233,0.2916922272295428,0.46365982584178717,0.40546676424097244,0.5676291937888289,0.45504351417770506,0.5940321029559472
1996,JP,0.40366381705426624,0.6214022898099859,0.07129644875322785,0.6905168114229943,0.31770765641607845,0.6785356656737751,0.4738712690964124,0.5479985994362135,0.5773988665373497,0.7091631728624789,0.377288830975096,0.6710593590903573
1996,KR,0.509631723934824,0.4406609868622509,0.0866621837313983,0.8116633212874592,0.4780330358578009,0.564687688665279,0.3320955642875134,0.4678463791812097,0.5309604837398352,0.8078171623390317,0.2464290182669733,0.7539731428491117
1996,LT,0.8161714735383658,0.7275267291849427,0.4388692810138648,0.8714454213897456,0.7211853417314933,0.7515408359746671,0.7302618833952882,0.6961577699127912,0.6265323609828037,0.8867369570984353,0.0006906123020596574,0.747678950658304
1996,LU,0.0868965412937651,0.009411643276157683,0.0078060021451070265,0.5542153604299938,0.28370324195044777,0.15550312816312195,0.2451688688484794,0.4790301130702738,0.1617318429811222,0.2206117605926851,0.018681681485418912,0.09889848753556607
1996,LV,0.8243773738237324,0.6400984607249312,0.23943445805210745,0.8269447365567999,0.544108079864839,0.6987388576842201,0.5362170437309641,0.6891350900138452,0.6622269602506494,0.7598787541681232,0.7187659336914942,0.6254953501060018
1996,MT,0.2523703808083188,0.21447424384344688,0.09893964197572223,0.3459552803826623,0.36083385169866977,0.4249547682262622,0.08783805688699504,0.41404796829798307,0.4569430354677867,0.560144563987756,,0.42768804052086046
1996,MX,0.8649214649029011,0.6630896440982695,0.6628086236195052,0.8987897131616046,0.572517671434445,0.8356854752962986,0.5618771028098475,0.6098345238010224,0.5892646997593554,0.7354776568295887,0.3280195913707652,0.7728265722478316
1996,NL,0.2778901525716641,0.15970349823181362,0.05520587416327285,0.6190346573535831,0.30549084984777486,0.448093845653092,0.19889319074740677,0.5759239230629702,0.39853145644202054,0.4703560235096657,0.33110991070481055,0.5019311339468684
1996,NO,0.4677018742608884,0.366401429567412,0.02539807071222531,0.4369486316382904,0.2781160147398643,0.4664638524075281,0.625101526110625,0.4283213425707323,0.2845105416377077,0.5041443411622977,0.1738066162720404,0.43600779745454343
1996,PL,0.8197488273736039,0.6876703734081375,0.50987338104783,0.9262655743847699,0.7527548118018658,0.8905795646170832,0.557246218095812,0.8225544886288285,0.8007233502044598,0.8751365399906497,0.490050254455538,0.8412028632776001
1996,PT,0.5528606696536728,0.5195526639921866,0.1803781293493112,0.7474707058373504,0.36374984705954666,0.5134541726986525,0.30085600556625175,0.5040911062921897,0.4945811818883125,0.5557233470557639,0.37188088702900624,0.5421958922726645
1996,RO,0.909333274426691,0.8679611991330045,0.5202062906186989,0.9654584707631948,0.7811490233416087,0.7675348207786193,0.8157702149790477,0.7965259745998865,0.8299081864222831,0.8521394893445141,0.774706957474511,0.7550061993860843
1996,RU,0.8815253386620967,0.8826422839267091,0.5092616788531336,0.9590004552397763,0.8017813685139242,0.8845338923606633,0.9058876181716307,0.9195589452895673,0.9170001894005957,0.9642405712855787,0.7560976377358628,0.940606241148925
1996,SE,0.47133078131016304,0.342316969808379,0.01577101435425827,0.7113605860842178,0.22397181988581913,0.4404356144892392,0.34843681446156827,0.2920153175139829,0.3511874489161717,0.38168567360907873,0.0005266944936967806,0.4086751377819114
1996,SI,0.5446017575921411,0.05480563652880752,0.087108049901144,0.7021443925302785,0.1144167451801834,0.4200965445284527,0.2983926678834451,0.42459766564204887,0.4473649158340662,0.5213464318846462,0.000450628355518671,0.5034935086234192
1996,SK,0.6584130899275237,0.2564697956431707,0.09116481395403775,0.8305811045714838,0.5739756766180443,0.8037280954980655,0.37853998972328357,0.666531242678653,0.718771241520886,0.8170314712988149,0.345129301055028,0.7880354196484922
1996,TR,0.7103336692904711,0.61869875981674,0.4490041474256623,0.7752175941842212,0.5589820283740821,0.5601051964993417,0.5549487389722254,0.5440932425592564,0.5208463937591733,0.5954182032132271,0.6238981663180646,0.5319727578106702
1996,TW,0.19995153260399195,0.27850765181697584,0.018329286544439754,0.6829065844852349,0.20363002868696747,0.28111105442190915,0.42534685750762347,0.26858042212696953,0.20844755877595017,0.6349701476249742,0.2006711929665309,0.4418290230492679
1996,US,0.8032711637253291,0.7216211436708223,0.3295929918635985,0.908661469469541,0.5653653430217126,0.7825755495350463,0.6169101669467559,0.6891101598650313,0.7346748712185465,0.8581126965899142,0.5506204209677632,0.7858959231702933
1996,WA,0.7688391131498867,0.4632463576676741,0.2900751110837469,0.7410751367852141,0.5036248084846612,0.4925993348630553,0.4657942528060433,0.4535455739826578,0.38940179505789063,0.8195746171641857,0.7078238661222302,0.6820028069674207
1996,WE,0.9406429161736611,0.86783933439506,0.8372425111884414,0.9260873045013884,0.9318327031928749,0.8955910860740387,0.8266340244539124,0.8597547352793536,0.9139821387670976,0.9439636138830283,0.5075706088844193,0.8835598311530585
1996,WF,0.9417524887675216,0.8901196260092596,0.5127087168249104,0.9432421441378845,0.8321420281952575,0.8319476674072531,0.7951585196130354,0.813766892584971,0.8633533270902835,0.9110425185493491,0.6486309136691,0.8677158446156359
1996,WL,0.8880869884553412,0.8347503186176056,0.3025611564060219,0.8107599234764903,0.6172356847705053,0.6402533296944506,0.6655958248610174,0.614561243926045,0.6079180706729715,0.8433979588665824,0.5934952713620285,0.7365113725254122
1996,WM,0.6486921861650808,0.6493775356069554,0.5794883133775921,0.9113372119967894,0.7528770494331808,0.7519897962163534,0.826155165797547,0.7099706409721659,0.6818705596299164,0.8822421374586414,0.3904270582229909,0.8302580314241018
1996,ZA,0.9566100030125675,0.9801878281502602,0.9269046575212962,0.84936262485742,0.945350404972147,0.8988002382566356,0.8844805019313364,0.8891980567583389,0.9310107413033735,0.8404257550004876,0.19445652566947247,0.8719793277706075
1997,AT,0.5023335151968172,0.434531739677751,0.026947653736115313,0.5847995223398466,0.18517493533217047,0.3801575393603124,0.343871931234882,0.2629970691348577,0.3542077245984203,0.5857991523222609,0.22324322077683084,0.43564271446004604
1997,AU,0.8246711899718087,0.7356893383443557,0.26659847007288784,0.8452080406378801,0.505908253393294,0.6323388150207232,0.5787291336614723,0.6081481929576346,0.5834568706591665,0.8735063517584929,0.5309562365905153,0.7536626465347822
1997,BE,0.2688370833344509,0.11721563051821804,0.047675646929771484,0.5114344979606242,0.1933982683790553,0.30494230468930994,0.3649261464225884,0.4884070063288315,0.2794372098585347,0.5000352169978534,0.4659112242804068,0.4664387437714532
1997,BG,0.8055338020140611,0.6214337988924872,0.5122639576953756,0.9275590173986373,0.690136534019854,0.8047190159104749,0.6898964941917152,0.807756256578211,0.8053567455565057,0.8105925258820748,0.8566148243656228,0.7523458506635017
1997,BR,0.9167953460157635,0.6654021320825766,0.6952627417770098,0.889611914520678,0.7768037679451677,0.759296479931879,0.7167783633571261,0.7727198812278777,0.7481966772837101,0.8116243376078932,0.7006185057008204,0.7848520893719722
1997,CA,0.6586953720708317,0.6545122852975912,0.2593110312575036,0.8940290970317013,0.5587361574457687,0.7349042882139788,0.7382133782954672,0.6583053656774883,0.6779197596662756,0.709285438258102,0.3993387203529851,0.7535531770071159
1997,CH,0.315420416673398,0.16298153716789104,0.024430559862466544,0.2950661872384574,0.1761171966195238,0.23348185777124725,0.21533042265050328,0.18764449476508108,0.2204460660736289,0.313130494315509,0.10051139960801518,0.28174621737355426
1997,CN,0.9478556500650199,0.6690721728838915,0.8389339588030845,0.9672638988505785,0.9272322063237373,0.9263734801064838,0.8906979156804482,0.9093351703002951,0.9244324704393294,0.96271125885619,0.8104575182710743,0.9292863819857278
1997,CY,0.22504599352140933,0.07427031881066234,0.01979104885756629,0.6203349503383774,0.19628435182182932,0.23006009548408962,0.017037758118039547,0.29130872734988017,0.2593650849754453,0.23622031609778427,0.00022754456840378732,0.22786548624708078
1997,CZ,0.6948212553597458,0.4773873669635361,0.3288459703298673,0.8303571521070194,0.7411103220983762,0.7284759578554921,0.5547172539530696,0.7122385205576,0.6962742383288514,0.7399274663797938,0.4809375618719737,0.7155616325955415
1997,DE,0.5168398308234372,0.4968970087218317,0.09477943969615685,0.7514389550647046,0.3548979446865727,0.6389075906659956,0.4579610327284651,0.5888053870760155,0.5527725477998404,0.70357268399677,0.30570861234611013,0.66527044526123
1997,DK,0.6005698385153236,0.3483783370580334,0.025007934971982677,0.7109402391705395,0.427520734774997,0.47247489158824435,0.4714079358162222,0.6170898282165822,0.4827919701236754,0.5018289947183912,0.0009107948023775186,0.590480415192356
1997,EE,0.564542594701593,0.49281017700036794,0.30456873153355074,0.8069464993349218,0.5802747530735406,0.7561928778096145,0.2694095010831681,0.6545386620858236,0.6661651051869811,0.8286219403296354,0.0008927510014429387,0.7010807282707869
1997,ES,0.5760970350800872,0.7040829084370027,0.3373231988878624,0.7606833453836795,0.4294649998038809,0.4465644924929624,0.34071797063874903,0.4858359361019216,0.6021539513628898,0.6535643715763003,0.5284176785267386,0.5759306002410637
1997,FI,0.6121837531151728,0.6266940812876248,0.048696359305782276,0.6797341182154084,0.29468782747816413,0.426677251532861,0.2639403770839912,0.4947606660186603,0.5032858373503224,0.5690527022530913,0.29994487174178025,0.5211807938511402
1997,FR,0.5578380516704752,0.40873032914792484,0.06507001095893257,0.5561395238096912,0.2963509133369281,0.4926457755695571,0.43185707148629743,0.3518916680176266,0.3813341367976461,0.529828147264874,0.5532431283934872,0.48032009948993526
1997,GB,0.5059099120486472,0.6182141959625173,0.07417311915356119,0.8053859854995606,0.4602948262699231,0.48761143390556494,0.41328233796950786,0.508097221541106,0.519887369864677,0.687087470205423,0.3884274967949861,0.5307842780949218
1997,GR,0.6742402316595738,0.3802306230179702,0.18198936916949077,0.9128557396279197,0.5393323523387116,0.6462282090395578,0.8748540124020293,0.6905843274364366,0.6618964081432409,0.6965527512234353,0.7385454354440448,0.7736035101234218
1997,HR,0.5514838095720029,0.5461928264649243,0.13780437158550213,0.5358049009836648,0.21087374268590203,0.4556559160587032,0.5321037170846776,0.49362964946933746,0.42389720195324815,0.4673633232427638,0.38415852873628026,0.4904308544920407
1997,HU,0.6202239028673278,0.4811260883718541,0.11073043787772383,0.7460917719719089,0.39192493555143276,0.5983091358650513,0.5527078714539484,0.5970212046818328,0.5464241308897314,0.6823330246985082,0.2945349030517572,0.6307082768656733
1997,ID,0.8846078600587943,0.6566673282549863,0.6166576341566596,0.8564442878571148,0.6590615645415508,0.8024540944427317,0.6171869932483259,0.8574331868554187,0.7199415168023402,0.6431180599512707,0.7457595045442442,0.7508088504355435
