,label,position,value,x,y
Africa,Africa (1),1. imp region,1.0201788046270397,0.09,0.43972562670743426
Asia,Asia (5),1. imp region,5.119077495910344,0.09,0.5908051304562365
Europe,Europe (2),1. imp region,2.101761479678932,0.09,0.7616498010910149
LU,LU (9),1. imp region,9.39310354649934,0.09,0.2105412863026197
Middle East,Middle East (1),1. imp region,1.6963494617425514,0.09,0.8699465108892444
North America,North America (0),1. imp region,0.5397254841901581,0.09,0.9496981054180785
Oceania,Oceania (0),1. imp region,0.12570944568005446,0.09,1.0007473522195158
South America,South America (0),1. imp region,0.5247155081100295,0.09,1.0515223022066444
Imports,Imports (11),2. imp/dom,11.127517679939116,0.2,0.32001426925293597
Territorial,Territorial (9),2. imp/dom,9.39310354649934,0.2,0.8116809359196028
Imp - Agriculture-food,Imp - Agriculture-food (2),3. primaire,2.5037951484970304,0.34,0.5890598999154446
LU - Agriculture-food,LU - Agriculture-food (0),3. primaire,0.9745377188927464,0.34,0.13502487630508617
Imp - Energy industry,Imp - Energy industry (3),3. primaire,3.9216465218358083,0.34,0.7314803522392953
LU - Energy industry,LU - Energy industry (0),3. primaire,0.7085036211447986,0.34,0.1907812796103101
Imp - Heavy industry,Imp - Heavy industry (2),3. primaire,2.9153425907416906,0.34,0.8814215462180287
LU - Heavy industry,LU - Heavy industry (1),3. primaire,1.1434966478986697,0.34,0.24962528916673216
Imp - Manufacturing industry,Imp - Manufacturing industry (0),3. primaire,0.7121354243406361,0.34,0.9727111697457649
LU - Manufacturing industry,LU - Manufacturing industry (0),3. primaire,0.39029351900540654,0.34,0.3026542316749632
Imp - Services,Imp - Services (0),3. primaire,0.507931982400299,0.34,1.020007048241801
LU - Services,LU - Services (0),3. primaire,0.6958311002168251,0.34,0.34750239941384153
Imp - Transport services,Imp - Transport services (0),3. primaire,0.5666660121236473,0.34,1.0646445749764835
LU - Transport services,LU - Transport services (3),3. primaire,3.6413587568119947,0.34,0.45176151045334156
LU - Households,LU - Households (1),3. primaire,1.8390821825288999,0.34,0.0586079405607758
Intermediate cons,Intermediate cons (15),4. cap/ci,15.233309324219583,0.58,0.5205939542581708
Capital formation,Capital formation (3),4. cap/ci,3.448229719689968,0.58,0.949486013697395
Households ,Households  (1),4. cap/ci,1.8390821825288999,0.58,0.12110794056077578
Government,Government (2),5. depenses,2.5999338270971677,0.75,0.6413072183610413
Households,Households (9),5. depenses,9.619502641443919,0.75,0.3596722303098109
Other,Other (0),5. depenses,0.5683985331052628,0.75,0.7575396095233428
Exportations,Exportations (5),5. depenses,5.8937040422632005,0.75,0.9339633475780034
Households direct emissions,Households direct emissions (1),5. depenses,1.8390821825288999,0.75,0.09194127389410912
Nourriture,Nourriture (1),6. exp region,1.8286505160886404,1.0,0.36399155557074625
Africa ,Africa  (0),6. exp region,0.29115100305014097,0.88,0.7160147714958572
Asia ,Asia  (1),6. exp region,1.0790663098536493,0.88,0.7629295345063897
Europe ,Europe  (3),6. exp region,3.1214340766223723,0.88,0.8615657410774199
Middle East ,Middle East  (0),6. exp region,0.36830359675851343,0.88,0.9472132562014642
North America ,North America  (0),6. exp region,0.5689416773257168,0.88,0.986215758039896
Oceania ,Oceania  (0),6. exp region,0.1020510583008453,0.88,1.020352680965298
South America ,South America  (0),6. exp region,0.36275632035196226,0.88,1.0507217107059883
Textiles,Textiles (0),6. exp region,0.7624518978930532,1.0,0.5937151493356461
Logement,Logement (3),6. exp region,3.6649901155131737,1.0,0.24172411549215544
Santé,Santé (0),6. exp region,0.8113083358640858,1.0,0.6739930981797402
Transport,Transport (3),6. exp region,3.5842407244483496,1.0,0.0873744922832271
Divertissements,Divertissements (1),6. exp region,1.2558252340632672,1.0,0.5349575464099363
Education,Education (0),6. exp region,0.21255481966592651,1.0,0.6334077151417703
Autres biens et services,Autres biens et services (1),6. exp region,1.9384970075334902,1.0,0.4547085416768113
CO2,CO2 (15),0. ges,15.937214968259934,0.0,0.36124145644272715
CH4,CH4 (3),0. ges,3.2215737201684345,0.0,0.7813549193287427
N2O,N2O (1),0. ges,1.291815204028881,0.0,0.9338339450803301
SF6,SF6 (0),0. ges,0.07001733398119897,0.0,1.0287204821943148
