,label,position,value,x,y
Africa,Africa (56),1. imp region,56.519533207818625,0.09,0.6753370533020813
Asia,Asia (711),1. imp region,711.6160824934902,0.09,0.7539775037398434
Europe,Europe (146),1. imp region,146.814797837734,0.09,0.8372907980037971
Middle East,Middle East (173),1. imp region,173.8087737273492,0.09,0.8927721835541673
North America,North America (266),1. imp region,266.58858367900535,0.09,0.954451947258718
Oceania,Oceania (22),1. imp region,22.103077510940924,0.09,1.0082808338561637
South America,South America (123),1. imp region,123.64602429657725,0.09,1.054712341877359
US,US (5745),1. imp region,5745.180874948715,0.09,0.33620606373622525
Imports,Imports (1501),2. imp/dom,1501.096872752915,0.2,0.9056505081806696
Territorial,Territorial (5745),2. imp/dom,5745.1808749487145,0.2,0.41398384151400297
Imp - Agriculture-food,Imp - Agriculture-food (199),3. primaire,199.81499949194685,0.34,0.8049749172823898
US - Agriculture-food,US - Agriculture-food (569),3. primaire,569.5517858805124,0.34,0.24226003009837732
Imp - Energy industry,Imp - Energy industry (647),3. primaire,647.8126867563894,0.34,0.8738402497206813
US - Energy industry,US - Energy industry (2392),3. primaire,2392.538106907561,0.34,0.4205502776531092
Imp - Heavy industry,Imp - Heavy industry (380),3. primaire,380.4866007746566,0.34,0.9520554653458967
US - Heavy industry,US - Heavy industry (480),3. primaire,480.55466390842105,0.34,0.5942348611825944
Imp - Manufacturing industry,Imp - Manufacturing industry (124),3. primaire,124.95828212843594,0.34,1.0032125956254776
US - Manufacturing industry,US - Manufacturing industry (177),3. primaire,177.81383464009025,0.34,0.6533058967613783
Imp - Services,Imp - Services (36),3. primaire,36.924092500307346,0.34,1.0365901230401606
US - Services,US - Services (213),3. primaire,213.37717530508368,0.34,0.6985503082836898
Imp - Transport services,Imp - Transport services (111),3. primaire,111.10021110117913,0.34,1.069250485474952
US - Transport services,US - Transport services (338),3. primaire,338.56176408154505,0.34,0.7521135388796512
US - Households,US - Households (1572),3. primaire,1572.7835442255,0.34,0.10639266111785915
Intermediate cons,Intermediate cons (4794),4. cap/ci,4794.428032205685,0.58,0.5859003648377483
Capital formation,Capital formation (879),4. cap/ci,879.0661712704463,0.58,0.9670077037198892
Households ,Households  (1572),4. cap/ci,1572.7835442255,0.58,0.16889266111785917
Government,Government (543),5. depenses,543.8263005203469,0.75,0.8366923510242166
Households,Households (4548),5. depenses,4548.378717582535,0.75,0.5148338053990609
Other,Other (88),5. depenses,88.60899380960413,0.75,0.9277546582709435
Exportations,Exportations (492),5. depenses,492.680191563646,0.75,1.0161701181945955
Households direct emissions,Households direct emissions (1572),5. depenses,1572.7835442255,0.75,0.1397259944511925
Nourriture,Nourriture (690),6. exp region,690.4150478316672,1.0,0.5288189555168368
Africa ,Africa  (11),6. exp region,11.245360120139228,0.88,0.8872927021613854
Asia ,Asia  (159),6. exp region,159.37371190603034,0.88,0.9179973598473756
Europe ,Europe  (94),6. exp region,94.422014088259,0.88,0.9530064682215745
Middle East ,Middle East  (25),6. exp region,25.416781589516663,0.88,0.9810832106807867
North America ,North America  (105),6. exp region,105.42062390853022,0.88,1.0097291389794336
Oceania ,Oceania  (6),6. exp region,6.819413964227354,0.88,1.037412640346309
South America ,South America  (89),6. exp region,89.98228598694321,0.88,1.0642971968035126
Textiles,Textiles (165),6. exp region,165.57537541515882,1.0,0.7860397279441181
Logement,Logement (2673),6. exp region,2673.234326331445,1.0,0.33287272070786916
Santé,Santé (170),6. exp region,170.04036942268948,1.0,0.8560360374025202
Transport,Transport (1456),6. exp region,1456.800886728125,1.0,0.09726547653760195
Divertissements,Divertissements (183),6. exp region,183.34003778210933,1.0,0.7461081084624157
Education,Education (85),6. exp region,85.77619183135593,1.0,0.8209223493739396
Autres biens et services,Autres biens et services (1239),6. exp region,1239.8063269858305,1.0,0.6505842772459681
CO2,CO2 (6086),0. ges,6086.135514654399,0.0,0.38496181866880536
CH4,CH4 (832),0. ges,832.0103066432612,0.0,0.8129807593324422
N2O,N2O (305),0. ges,305.6935837480428,0.0,0.9418577405566384
SF6,SF6 (22),0. ges,22.438342655927187,0.0,1.0288387998930015
