,label,position,value,x,y
Africa,Africa (1),1. imp region,1.2541767224380374,0.09,0.5562513492751006
Asia,Asia (33),1. imp region,33.36399351695127,0.09,0.6913667913360393
Europe,Europe (9),1. imp region,9.700268146446284,0.09,0.8499594495493085
FI,FI (85),1. imp region,85.44000542487605,0.09,0.27638258564361623
Middle East,Middle East (2),1. imp region,2.0715531422425277,0.09,0.9215699346212041
North America,North America (1),1. imp region,1.5085761826666253,0.09,0.9704103461487505
Oceania,Oceania (0),1. imp region,0.4684944250121396,0.09,1.014794808276754
South America,South America (1),1. imp region,1.1017846411077037,0.09,1.0580485304600096
Imports,Imports (49),2. imp/dom,49.468846776864595,0.2,0.8458270300880607
Territorial,Territorial (85),2. imp/dom,85.44000542487605,0.2,0.354160363421394
Imp - Agriculture-food,Imp - Agriculture-food (3),3. primaire,3.5161854306819698,0.34,0.6847611742138815
FI - Agriculture-food,FI - Agriculture-food (7),3. primaire,7.845395111229895,0.34,0.1161906301658174
Imp - Energy industry,Imp - Energy industry (31),3. primaire,31.38479077676779,0.34,0.8067738302716343
FI - Energy industry,FI - Energy industry (36),3. primaire,36.75619654346906,0.34,0.26516764574001345
Imp - Heavy industry,Imp - Heavy industry (7),3. primaire,7.014097811476548,0.34,0.9385094742682099
FI - Heavy industry,FI - Heavy industry (15),3. primaire,15.614950510884942,0.34,0.4357413410525688
Imp - Manufacturing industry,Imp - Manufacturing industry (2),3. primaire,2.0521064161034075,0.34,0.9887103897741725
FI - Manufacturing industry,FI - Manufacturing industry (4),3. primaire,4.997062346049626,0.34,0.5180356156328008
Imp - Services,Imp - Services (1),3. primaire,1.0759671435239466,0.34,1.0224053535642887
FI - Services,FI - Services (7),3. primaire,7.684965859678638,0.34,0.5782872725814228
Imp - Transport services,Imp - Transport services (4),3. primaire,4.425699198310923,0.34,1.0626980852458459
FI - Transport services,FI - Transport services (4),3. primaire,4.5578633529383845,0.34,0.6373181080663024
FI - Households,FI - Households (7),3. primaire,7.9835717006255,0.34,0.04719157111541963
Intermediate cons,Intermediate cons (104),4. cap/ci,104.64757218483672,0.58,0.5102672386326872
Capital formation,Capital formation (22),4. cap/ci,22.27770831627845,0.58,0.9505756675172676
Households ,Households  (7),4. cap/ci,7.9835717006255,0.58,0.10969157111541962
Government,Government (17),5. depenses,17.301367059912256,0.75,0.6940193612973797
Households,Households (76),5. depenses,76.72615317356505,0.75,0.37432200690762035
Other,Other (8),5. depenses,8.789718983679967,0.75,0.8248768997267285
Exportations,Exportations (24),5. depenses,24.10804128395788,0.75,0.9746546408882164
Households direct emissions,Households direct emissions (7),5. depenses,7.983571700625499,0.75,0.08052490444875296
Nourriture,Nourriture (12),6. exp region,12.512917670990204,1.0,0.4510114575724796
Africa ,Africa  (0),6. exp region,0.36416868179524603,0.88,0.7649984474638977
Asia ,Asia  (4),6. exp region,4.467479512216046,0.88,0.8003037601764008
Europe ,Europe  (13),6. exp region,13.578690535181373,0.88,0.8723408782089098
Middle East ,Middle East  (1),6. exp region,1.0470893264395034,0.88,0.9348704932219123
North America ,North America  (3),6. exp region,3.4863780241994853,0.88,0.9693469662071499
Oceania ,Oceania  (0),6. exp region,0.3078475149174524,0.88,1.0017686023540586
South America ,South America  (0),6. exp region,0.8563876892087773,0.88,1.026879773994556
Textiles,Textiles (1),6. exp region,1.7365932662894301,1.0,0.6492748588554649
Logement,Logement (42),6. exp region,42.059252977415646,1.0,0.277444677091316
Santé,Santé (3),6. exp region,3.0158934602883667,1.0,0.7337280424730828
Transport,Transport (21),6. exp region,21.007014380686638,1.0,0.08026724234876301
Divertissements,Divertissements (5),6. exp region,5.272601087917958,1.0,0.6079167201293476
Education,Education (4),6. exp region,4.9453830137904395,1.0,0.689723444384774
Autres biens et services,Autres biens et services (11),6. exp region,11.461436076724125,1.0,0.5395268781873462
CO2,CO2 (105),0. ges,105.27447725440905,0.0,0.3626266759083289
CH4,CH4 (22),0. ges,22.204829108268214,0.0,0.7869751052798686
N2O,N2O (7),0. ges,7.12532223610006,0.0,0.9385027928602999
SF6,SF6 (0),0. ges,0.3042236029633068,0.0,1.0291543634887603
