,label,position,value,x,y
Africa,Africa (0),1. imp region,0.5669185935669835,0.09,0.49238087849738926
Asia,Asia (20),1. imp region,20.01680335534763,0.09,0.6424539684851527
Europe,Europe (9),1. imp region,9.016809326103786,0.09,0.8381696469611183
Middle East,Middle East (0),1. imp region,0.957997207043031,0.09,0.9309380479351499
North America,North America (0),1. imp region,0.37810164545922087,0.09,0.9770439544204322
Oceania,Oceania (0),1. imp region,0.0677831783441318,0.09,1.018341316764206
SK,SK (38),1. imp region,38.094632464567994,0.09,0.244659316960163
South America,South America (0),1. imp region,0.3253477544951008,0.09,1.059353725821287
Imports,Imports (31),2. imp/dom,31.329761060359882,0.2,0.8141037614046073
Territorial,Territorial (38),2. imp/dom,38.094632464567994,0.2,0.32243709473794074
Imp - Agriculture-food,Imp - Agriculture-food (2),3. primaire,2.881725468854028,0.34,0.6271066680416789
SK - Agriculture-food,SK - Agriculture-food (3),3. primaire,3.529344267052119,0.34,0.12182926803603611
Imp - Energy industry,Imp - Energy industry (20),3. primaire,20.70876691828183,0.34,0.7795321188956285
SK - Energy industry,SK - Energy industry (13),3. primaire,13.578679055158181,0.34,0.23923927581702276
Imp - Heavy industry,Imp - Heavy industry (4),3. primaire,4.076461355628309,0.34,0.9384110068599718
SK - Heavy industry,SK - Heavy industry (8),3. primaire,8.892241792666603,0.34,0.38561729426393354
Imp - Manufacturing industry,Imp - Manufacturing industry (1),3. primaire,1.3086614307338815,0.34,0.9924990685966681
SK - Manufacturing industry,SK - Manufacturing industry (1),3. primaire,1.4669322740069715,0.34,0.4665729904934978
Imp - Services,Imp - Services (0),3. primaire,0.7049910121399104,0.34,1.0283759323002963
SK - Services,SK - Services (4),3. primaire,4.271765005550047,0.34,0.5225709059316956
Imp - Transport services,Imp - Transport services (1),3. primaire,1.6491548747219127,0.34,1.066091991638376
SK - Transport services,SK - Transport services (1),3. primaire,1.4714043760050741,0.34,0.5785929776954173
SK - Households,SK - Households (4),3. primaire,4.884265694129,0.34,0.05138265229700151
Intermediate cons,Intermediate cons (56),4. cap/ci,56.24679607721974,0.58,0.5315857264660904
Capital formation,Capital formation (8),4. cap/ci,8.293331753579125,0.58,0.9677030741690887
Households ,Households  (4),4. cap/ci,4.884265694129,0.58,0.11388265229700151
Government,Government (6),5. depenses,6.505696306788266,0.75,0.567551134308474
Households,Households (28),5. depenses,28.199718721661284,0.75,0.32175443291567724
Other,Other (14),5. depenses,14.877726728672533,0.75,0.741388301829693
Exportations,Exportations (14),5. depenses,14.956986073676783,0.75,0.9608756148065616
Households direct emissions,Households direct emissions (4),5. depenses,4.884265694129,0.75,0.08471598563033483
Nourriture,Nourriture (5),6. exp region,5.8349389675711105,1.0,0.3411033151404157
Africa ,Africa  (0),6. exp region,0.14376695410627696,0.88,0.6253436064854562
Asia ,Asia  (1),6. exp region,1.1504176075054704,0.88,0.6542092215411015
Europe ,Europe  (12),6. exp region,12.255978183956747,0.88,0.748499667561428
Middle East ,Middle East  (0),6. exp region,0.5277111369115502,0.88,0.8394265274614254
North America ,North America  (0),6. exp region,0.708875748262955,0.88,0.8679810252344082
Oceania ,Oceania  (0),6. exp region,0.04023459385092367,0.88,0.8939023894016638
South America ,South America  (0),6. exp region,0.13000184908286003,0.88,0.916696931695933
Textiles,Textiles (1),6. exp region,1.235565181470575,1.0,0.5279354867281889
Logement,Logement (14),6. exp region,14.614753317778023,1.0,0.20876808325877333
Santé,Santé (0),6. exp region,0.821371034056352,1.0,0.5982553561107009
Transport,Transport (7),6. exp region,7.96766380895951,1.0,0.06491281101504293
Divertissements,Divertissements (1),6. exp region,1.7257182623902465,1.0,0.49006493768462295
Education,Education (1),6. exp region,1.430994649459791,1.0,0.5642140686080915
Autres biens et services,Autres biens et services (5),6. exp region,5.9586755008929435,1.0,0.4266822267069751
CO2,CO2 (50),0. ges,50.48415342365459,0.0,0.3426931640688054
CH4,CH4 (15),0. ges,15.491332347130712,0.0,0.7690636832460587
N2O,N2O (3),0. ges,3.066906320212576,0.0,0.9393071156608463
SF6,SF6 (0),0. ges,0.38200143392999886,0.0,1.027936596483593
