,source,target,color,position,value
0,0,8.0,#a3cfad,1. imp region,0.7649199926652366
1,0,8.0,#b6cadf,1. imp region,1.8054276301580343
2,0,8.0,#cdbcac,1. imp region,0.08237195216796771
3,0,8.0,#d7ccee,1. imp region,0.30173148961211976
4,0,8.0,#e0baa1,1. imp region,7.414037893127073
5,0,8.0,#e6b6b4,1. imp region,0.1423060658271423
6,1,8.0,#a3cfad,1. imp region,16.00901226948221
7,1,8.0,#b6cadf,1. imp region,12.371122684085357
8,1,8.0,#cdbcac,1. imp region,3.8532103394759343
9,1,8.0,#d7ccee,1. imp region,1.8163585192950134
10,1,8.0,#e0baa1,1. imp region,33.59040119870039
11,1,8.0,#e6b6b4,1. imp region,4.772258112101392
12,2,8.0,#a3cfad,1. imp region,9.61735695108906
13,2,8.0,#b6cadf,1. imp region,3.9818509817950236
14,2,8.0,#cdbcac,1. imp region,1.8262089056727253
15,2,8.0,#d7ccee,1. imp region,1.808932171104631
16,2,8.0,#e0baa1,1. imp region,7.624164316883673
17,2,8.0,#e6b6b4,1. imp region,1.944830136466422
18,3,8.0,#a3cfad,1. imp region,1.8038280545021563
19,3,8.0,#b6cadf,1. imp region,0.7222433581409987
20,3,8.0,#cdbcac,1. imp region,0.4904184416999357
21,3,8.0,#d7ccee,1. imp region,0.33917552757920655
22,3,8.0,#e0baa1,1. imp region,3.6660936151279286
23,3,8.0,#e6b6b4,1. imp region,0.6242514300790349
24,4,8.0,#a3cfad,1. imp region,9.992595308959892
25,4,8.0,#b6cadf,1. imp region,8.801658975264322
26,4,8.0,#cdbcac,1. imp region,1.9254023360228143
27,4,8.0,#d7ccee,1. imp region,1.1174869926641235
28,4,8.0,#e0baa1,1. imp region,24.78233928757884
29,4,8.0,#e6b6b4,1. imp region,3.119822143776559
30,5,8.0,#a3cfad,1. imp region,0.3066355263283356
31,5,8.0,#b6cadf,1. imp region,0.6249581810146781
32,5,8.0,#cdbcac,1. imp region,0.037463670092625995
33,5,8.0,#d7ccee,1. imp region,0.07311563917798215
34,5,8.0,#e0baa1,1. imp region,0.8560992976935035
35,5,8.0,#e6b6b4,1. imp region,0.03432083382998856
36,6,8.0,#a3cfad,1. imp region,8.398316653273449
37,6,8.0,#b6cadf,1. imp region,2.866590181405053
38,6,8.0,#cdbcac,1. imp region,0.4298342655181409
39,6,8.0,#d7ccee,1. imp region,0.08025883515683768
40,6,8.0,#e0baa1,1. imp region,5.123367349159683
41,6,8.0,#e6b6b4,1. imp region,0.5128622598045867
42,7,9.0,#8de5a1,1. imp region,181.6715754467076
43,7,9.0,#a1c9f4,1. imp region,369.2867613714054
44,7,9.0,#cfcfcf,1. imp region,191.7380629821183
45,7,9.0,#d0bbff,1. imp region,26.407734318883826
46,7,9.0,#debb9b,1. imp region,25.60860208498715
47,7,9.0,#ff9f9b,1. imp region,32.05338719879291
