,label,position,value,x,y
Africa,Africa (14),1. imp region,14.986579293576716,0.09,0.7202932003634922
Asia,Asia (63),1. imp region,63.20916742257105,0.09,0.7858619876664225
BR,BR (934),1. imp region,934.0765106956555,0.09,0.3575899367446794
Europe,Europe (16),1. imp region,16.583518978767874,0.09,0.8519756407755316
Middle East,Middle East (14),1. imp region,14.181743433366625,0.09,0.9013614442704877
North America,North America (19),1. imp region,19.252947803631585,0.09,0.9516580401404999
Oceania,Oceania (1),1. imp region,1.5310123658460424,0.09,0.9976382859030055
South America,South America (35),1. imp region,35.26085396040632,0.09,1.049080328860627
Imports,Imports (165),2. imp/dom,165.0058232581662,0.2,0.9270343811891238
Territorial,Territorial (934),2. imp/dom,934.0765106956555,0.2,0.4353677145224572
Imp - Agriculture-food,Imp - Agriculture-food (27),3. primaire,27.17845184715648,0.34,0.8466752130457662
BR - Agriculture-food,BR - Agriculture-food (479),3. primaire,479.45764423605425,0.34,0.26452487783565914
Imp - Energy industry,Imp - Energy industry (76),3. primaire,76.83678246711,0.34,0.9071645587142854
BR - Energy industry,BR - Energy industry (110),3. primaire,110.32594465313153,0.34,0.4907553398319096
Imp - Heavy industry,Imp - Heavy industry (36),3. primaire,36.92426212572905,0.34,0.9709791137338796
BR - Heavy industry,BR - Heavy industry (196),3. primaire,196.99933159759073,0.34,0.6206127968519248
Imp - Manufacturing industry,Imp - Manufacturing industry (7),3. primaire,7.554858324612551,0.34,1.0111551107029828
BR - Manufacturing industry,BR - Manufacturing industry (9),3. primaire,9.17254907672793,0.34,0.7159573496341897
Imp - Services,Imp - Services (5),3. primaire,5.061831607687957,0.34,1.0404598461886243
BR - Services,BR - Services (19),3. primaire,19.72600735105051,0.34,0.7508173558645076
Imp - Transport services,Imp - Transport services (11),3. primaire,11.449636885870202,0.34,1.0710934556952116
BR - Transport services,BR - Transport services (43),3. primaire,43.749851335428254,0.34,0.7974749207912399
BR - Households,BR - Households (74),3. primaire,74.6451824456725,0.34,0.05046846815054283
Intermediate cons,Intermediate cons (870),4. cap/ci,870.2864342520493,0.58,0.5228732101018714
Capital formation,Capital formation (154),4. cap/ci,154.1507172561006,0.58,0.9599047419513287
Households ,Households  (74),4. cap/ci,74.6451824456725,0.58,0.11296846815054283
Government,Government (52),5. depenses,52.37747525970907,0.75,0.7815101672701759
Households,Households (787),5. depenses,787.9722268711762,0.75,0.43645478540255817
Other,Other (13),5. depenses,13.98199010812541,0.75,0.8624849340468232
Exportations,Exportations (170),5. depenses,170.10545926913926,0.75,0.9836277506953299
Households direct emissions,Households direct emissions (74),5. depenses,74.6451824456725,0.75,0.08380180148387617
Nourriture,Nourriture (417),6. exp region,417.7700316529268,1.0,0.42805255774185114
Africa ,Africa  (6),6. exp region,6.875603842621933,0.88,0.8236019462838468
Asia ,Asia  (54),6. exp region,54.46824901024955,0.88,0.8664070841899605
Europe ,Europe  (24),6. exp region,24.217018135216726,0.88,0.9151290039047026
Middle East ,Middle East  (29),6. exp region,29.018262161921463,0.88,0.9551675477036566
North America ,North America  (22),6. exp region,22.510509960474717,0.88,0.9946238416149011
Oceania ,Oceania  (1),6. exp region,1.0640105517831302,0.88,1.0245423201778712
South America ,South America  (31),6. exp region,31.951805606871726,0.88,1.0576821096090292
Textiles,Textiles (28),6. exp region,28.129081257774907,1.0,0.7234332679932013
Logement,Logement (184),6. exp region,184.50972300379567,1.0,0.20068348234916972
Santé,Santé (19),6. exp region,19.00138693263825,1.0,0.7928978793059307
Transport,Transport (137),6. exp region,137.7222292392039,1.0,0.06886496096035094
Divertissements,Divertissements (45),6. exp region,45.26893631974461,1.0,0.6765153246747017
Education,Education (14),6. exp region,14.118065929206693,1.0,0.7597227296815499
Autres biens et services,Autres biens et services (68),6. exp region,68.47543024126692,1.0,0.615831460094979
CO2,CO2 (484),0. ges,484.0322708138688,0.0,0.23514877543544171
CH4,CH4 (461),0. ges,461.18927101879785,0.0,0.627652438024693
N2O,N2O (153),0. ges,153.27200414333387,0.0,0.9073027718235079
SF6,SF6 (0),0. ges,0.5887879778211408,0.0,1.0297991092342567
