,label,position,value,x,y
Africa,Africa (2),1. imp region,2.2781246002838675,0.09,0.5479406220071632
Asia,Asia (15),1. imp region,15.532404973883096,0.09,0.6428350797850026
Europe,Europe (17),1. imp region,17.986926364263226,0.09,0.7871261810310672
IE,IE (73),1. imp region,73.62001441262096,0.09,0.2703885066639771
Middle East,Middle East (3),1. imp region,3.2844561657422116,0.09,0.8929033606182495
North America,North America (3),1. imp region,3.221521138912315,0.09,0.9522504261496945
Oceania,Oceania (0),1. imp region,0.4019954387677971,0.09,1.0025335358822949
South America,South America (2),1. imp region,2.929636762957331,0.09,1.0518988093171548
Imports,Imports (45),2. imp/dom,45.63506544480983,0.2,0.8398329511084215
Territorial,Territorial (73),2. imp/dom,73.62001441262096,0.2,0.3481662844417549
Imp - Agriculture-food,Imp - Agriculture-food (6),3. primaire,6.593201398308593,0.34,0.6837316901116219
IE - Agriculture-food,IE - Agriculture-food (25),3. primaire,25.248651493531554,0.34,0.22371551581628013
Imp - Energy industry,Imp - Energy industry (18),3. primaire,18.355502668600412,0.34,0.7871833924313527
IE - Energy industry,IE - Energy industry (15),3. primaire,15.532229707035533,0.34,0.3769518179385479
Imp - Heavy industry,Imp - Heavy industry (12),3. primaire,12.652608546913115,0.34,0.9096890225455488
IE - Heavy industry,IE - Heavy industry (5),3. primaire,5.040960328804798,0.34,0.46664462827973685
Imp - Manufacturing industry,Imp - Manufacturing industry (2),3. primaire,2.782946837014408,0.34,0.9832264372694561
IE - Manufacturing industry,IE - Manufacturing industry (1),3. primaire,1.814119023405496,0.34,0.51320056334055
Imp - Services,Imp - Services (2),3. primaire,2.1303050336631153,0.34,1.023676256712844
IE - Services,IE - Services (3),3. primaire,3.492390045425491,0.34,0.5548869879623824
Imp - Transport services,Imp - Transport services (3),3. primaire,3.1205009603101925,0.34,1.0651875218941174
IE - Transport services,IE - Transport services (7),3. primaire,7.494045946323516,0.34,0.6144340571675788
IE - Households,IE - Households (14),3. primaire,14.99761786809459,0.34,0.07216031138681119
Intermediate cons,Intermediate cons (90),4. cap/ci,90.94731314468713,0.58,0.555306280324063
Capital formation,Capital formation (13),4. cap/ci,13.310148844649099,0.58,0.9706459689372519
Households ,Households  (14),4. cap/ci,14.99761786809459,0.58,0.13466031138681117
Government,Government (9),5. depenses,9.748415459889179,0.75,0.6700729615379533
Households,Households (58),5. depenses,58.84812848657867,0.75,0.39603641446581667
Other,Other (1),5. depenses,1.909739298530757,0.75,0.7650655972643918
Exportations,Exportations (33),5. depenses,33.75117874433763,0.75,0.935535405472111
Households direct emissions,Households direct emissions (14),5. depenses,14.997617868094592,0.75,0.10549364472014451
Nourriture,Nourriture (11),6. exp region,11.60506644012533,1.0,0.4354086309840948
Africa ,Africa  (0),6. exp region,0.9948337000156321,0.88,0.7257303248534668
Asia ,Asia  (4),6. exp region,4.370855568596003,0.88,0.7644778428051957
Europe ,Europe  (21),6. exp region,21.218250578458964,0.88,0.866818302361447
Middle East ,Middle East  (1),6. exp region,1.2084427172811987,0.88,0.9592144910265898
North America ,North America  (4),6. exp region,4.327997018882969,0.88,0.9984989372618664
Oceania ,Oceania  (0),6. exp region,0.50472759297934,0.88,1.0355705371183668
South America ,South America  (1),6. exp region,1.1260715681235207,0.88,1.0625736179191567
Textiles,Textiles (1),6. exp region,1.8659099403474275,1.0,0.6229598896837125
Logement,Logement (30),6. exp region,30.97648492075819,1.0,0.27963508528339076
Santé,Santé (1),6. exp region,1.5530394959722762,1.0,0.695843486283255
Transport,Transport (22),6. exp region,22.01908378315109,1.0,0.09111445234494892
Divertissements,Divertissements (3),6. exp region,3.02402998221492,1.0,0.5857083751305958
Education,Education (2),6. exp region,2.922964467190277,1.0,0.6598936016897213
Autres biens et services,Autres biens et services (9),6. exp region,9.62758278480294,1.0,0.5240501240246173
CO2,CO2 (75),0. ges,75.3626074453391,0.0,0.3069792366563177
CH4,CH4 (32),0. ges,32.28286568703676,0.0,0.7154725945317195
N2O,N2O (11),0. ges,11.438285034172763,0.0,0.9229546333685914
SF6,SF6 (0),0. ges,0.17132169088219312,0.0,1.0294612754931898
